student_id,student_name,age,gender,Country,university,program_level,Program,year_of_study,tuition_usd,scholarship,online_classes,campus_facilities_rating,teaching_quality_rating,overall_satisfaction,City,University,Level,Duration_Years,Tuition_USD,Living_Cost_Index,Rent_USD,Visa_Fee_USD,Insurance_USD,Exchange_Rate,efficiency_score
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Wollongong,University of Wollongong,Bachelor,3.0,36800,65.8,1300,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Wollongong,University of Wollongong,Master,2.0,39800,65.8,1300,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Wollongong,University of Wollongong,PhD,4.0,29800,65.8,1300,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Newcastle,University of Newcastle,Bachelor,3.0,36200,66.2,1300,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Newcastle,University of Newcastle,Master,2.0,39200,66.2,1300,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Newcastle,University of Newcastle,PhD,4.0,29200,66.2,1300,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Hobart,University of Tasmania,Bachelor,3.0,35800,64.5,1200,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Hobart,University of Tasmania,Master,2.0,38800,64.5,1200,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Hobart,University of Tasmania,PhD,4.0,28800,64.5,1200,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Gold Coast,Griffith University,Bachelor,3.0,35200,68.5,1400,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Gold Coast,Griffith University,Master,2.0,38200,68.5,1400,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Gold Coast,Griffith University,PhD,4.0,28200,68.5,1400,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Canberra,University of Canberra,Bachelor,3.0,34800,68.9,1500,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Canberra,University of Canberra,Master,2.0,37800,68.9,1500,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Canberra,University of Canberra,PhD,4.0,27800,68.9,1500,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Townsville,James Cook University,Bachelor,3.0,34200,65.2,1200,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Townsville,James Cook University,Master,2.0,37200,65.2,1200,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Townsville,James Cook University,PhD,4.0,27200,65.2,1200,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Armidale,University of New England,Bachelor,3.0,33800,63.8,1100,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Armidale,University of New England,Master,2.0,36800,63.8,1100,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Armidale,University of New England,PhD,4.0,26800,63.8,1100,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Toowoomba,University of Southern Queensland,Bachelor,3.0,33200,64.2,1100,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Toowoomba,University of Southern Queensland,Master,2.0,36200,64.2,1100,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Toowoomba,University of Southern Queensland,PhD,4.0,26200,64.2,1100,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Ballarat,Federation University,Bachelor,3.0,32800,63.5,1000,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Ballarat,Federation University,Master,2.0,35800,63.5,1000,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Ballarat,Federation University,PhD,4.0,25800,63.5,1000,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Lismore,Southern Cross University,Bachelor,3.0,32200,63.2,1000,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Lismore,Southern Cross University,Master,2.0,35200,63.2,1000,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Lismore,Southern Cross University,PhD,4.0,25200,63.2,1000,450,650,1.52,2
572,Wendy Wood,26,Other,Australia,Rivera-Reid University,Bachelor,Computer Science,4,7183,No,No,4,3,Neutral,Canberra,Australian National University,PhD,4.0,33000,69.8,1300,450,650,1.52,2
580,Teresa Ball,20,Other,France,Cunningham LLC University,PhD,Data Science,1,43947,No,Yes,5,3,Very Dissatisfied,Lyon,École Normale Supérieure Lyon,Master,2.0,4800,68.5,850,99,650,0.92,0
580,Teresa Ball,20,Other,France,Cunningham LLC University,PhD,Data Science,1,43947,No,Yes,5,3,Very Dissatisfied,Lyon,University of Lyon,Master,2.0,4200,75.6,1200,99,850,0.92,0
580,Teresa Ball,20,Other,France,Cunningham LLC University,PhD,Data Science,1,43947,No,Yes,5,3,Very Dissatisfied,Grenoble,Grenoble INP,Master,2.0,4100,71.5,1100,99,850,0.92,0
580,Teresa Ball,20,Other,France,Cunningham LLC University,PhD,Data Science,1,43947,No,Yes,5,3,Very Dissatisfied,Nice,University of Nice,Master,2.0,4100,76.5,1300,99,850,0.92,0
583,Gregory Pace,29,Female,India,"Page, Lewis and Phelps University",Bachelor,Data Science,4,26107,Yes,No,5,2,Satisfied,Bangalore,Indian Institute of Science,PhD,4.0,2000,45.2,300,180,300,82.75,3
584,Anthony Franklin,35,Male,Australia,Carpenter and Sons University,PhD,Business,4,32484,No,No,4,1,Satisfied,Sydney,University of Sydney,Bachelor,3.0,35000,72.8,1600,450,650,1.52,3
589,Melanie Evans,27,Male,UAE,"Dennis, Butler and Coleman University",Bachelor,Data Science,5,16446,No,No,1,1,Satisfied,Al Ain,UAE University,Master,2.0,24000,64.2,750,270,750,3.67,3
595,Daniel Martinez,18,Male,Netherlands,"Lee, Bauer and Rodgers University",PhD,Data Science,5,17483,Yes,No,4,3,Neutral,Maastricht,Maastricht University,Bachelor,3.0,11500,67.2,850,180,720,0.92,2
595,Daniel Martinez,18,Male,Netherlands,"Lee, Bauer and Rodgers University",PhD,Data Science,5,17483,Yes,No,4,3,Neutral,Utrecht,Utrecht University,Bachelor,3.0,13900,75.4,1100,171,720,0.92,2
595,Daniel Martinez,18,Male,Netherlands,"Lee, Bauer and Rodgers University",PhD,Data Science,5,17483,Yes,No,4,3,Neutral,Tilburg,Tilburg University,Master,2.0,14000,70.5,950,171,720,0.92,2
600,Dustin Ward,23,Male,USA,Blair-Greene University,PhD,Engineering,1,12027,Yes,Yes,5,2,Satisfied,Atlanta,Georgia Tech,PhD,5.0,48000,71.2,1700,160,1500,1.0,3
607,Lisa Morris,24,Male,Canada,"Allen, Wiggins and Meyer University",Master,Physics,1,22864,Yes,No,3,1,Dissatisfied,Quebec City,Laval University,Bachelor,3.0,34000,62.1,900,235,750,1.35,1
610,Jeremy Hayes,35,Male,China,Fox Ltd University,Bachelor,Computer Science,5,19164,Yes,No,5,1,Very Satisfied,Beijing,Tsinghua University,Master,3.0,8900,51.2,800,140,400,7.15,4
610,Jeremy Hayes,35,Male,China,Fox Ltd University,Bachelor,Computer Science,5,19164,Yes,No,5,1,Very Satisfied,Guangzhou,Sun Yat-sen University,Master,3.0,6900,43.8,480,140,400,7.15,4
616,Todd Thompson,26,Other,Turkey,Alexander-Wright University,Master,Data Science,5,5787,Yes,Yes,1,1,Very Satisfied,Antalya,Akdeniz University,PhD,4.0,1400,47.8,420,90,500,28.5,4
617,Christopher Baxter,32,Female,Malaysia,Hernandez-Smith University,Master,Computer Science,3,10516,Yes,No,3,5,Satisfied,Kuala Lumpur,University of Malaya,Bachelor,4.0,4800,48.2,500,110,300,4.72,3
617,Christopher Baxter,32,Female,Malaysia,Hernandez-Smith University,Master,Computer Science,3,10516,Yes,No,3,5,Satisfied,Kuala Lumpur,University of Malaya,Master,2.0,8500,55.4,500,120,400,4.65,3
617,Christopher Baxter,32,Female,Malaysia,Hernandez-Smith University,Master,Computer Science,3,10516,Yes,No,3,5,Satisfied,Kuching,UNIMAS,Master,2.0,7000,49.5,380,120,400,4.65,3
617,Christopher Baxter,32,Female,Malaysia,Hernandez-Smith University,Master,Computer Science,3,10516,Yes,No,3,5,Satisfied,Nilai,USIM,Bachelor,3.0,6800,50.5,400,120,400,4.65,3
618,Michael Perez,27,Female,China,Murray PLC University,Master,Data Science,4,19524,Yes,No,5,4,Satisfied,Beijing,Peking University,Master,3.0,8500,51.2,750,140,400,7.15,3
618,Michael Perez,27,Female,China,Murray PLC University,Master,Data Science,4,19524,Yes,No,5,4,Satisfied,Xi'an,Xi'an Jiaotong University,Master,3.0,6300,40.5,420,140,400,7.15,3
622,Jacqueline Obrien,17,Male,Canada,"Ferguson, Riley and Allen University",PhD,Physics,2,33941,Yes,Yes,2,5,Neutral,Quebec City,Laval University,Bachelor,3.0,34000,62.1,900,235,750,1.35,2
628,Tammy Murphy,17,Other,USA,"Glover, Carr and Ross University",Bachelor,Physics,4,27821,No,No,3,1,Satisfied,Stanford,Stanford University,PhD,5.0,52000,84.3,2300,160,1500,1.0,3
631,Destiny Smith,34,Other,Japan,Rojas Ltd University,PhD,Computer Science,4,28372,Yes,Yes,5,5,Satisfied,Kyoto,Kyoto University,Master,2.0,8500,71.8,900,220,750,145.8,3
631,Destiny Smith,34,Other,Japan,Rojas Ltd University,PhD,Computer Science,4,28372,Yes,Yes,5,5,Satisfied,Kobe,Kobe University,Master,2.0,7900,67.8,700,220,750,145.8,3
632,Jennifer Pearson,33,Female,China,Fox and Sons University,Bachelor,Data Science,2,14062,No,Yes,5,4,Satisfied,Beijing,Peking University,Master,3.0,8500,51.2,750,140,400,7.15,3
632,Jennifer Pearson,33,Female,China,Fox and Sons University,Bachelor,Data Science,2,14062,No,Yes,5,4,Satisfied,Xi'an,Xi'an Jiaotong University,Master,3.0,6300,40.5,420,140,400,7.15,3
634,Cheyenne Flores,26,Other,USA,Burgess PLC University,PhD,Physics,1,7747,No,Yes,3,1,Satisfied,Stanford,Stanford University,PhD,5.0,52000,84.3,2300,160,1500,1.0,3
638,Kimberly Carter,21,Other,Australia,Wright PLC University,PhD,Data Science,4,15573,Yes,No,1,4,Very Dissatisfied,Hobart,University of Tasmania,Master,2.0,30800,65.4,950,450,650,1.52,0
638,Kimberly Carter,21,Other,Australia,Wright PLC University,PhD,Data Science,4,15573,Yes,No,1,4,Very Dissatisfied,Brisbane,University of Queensland,Master,2.0,32000,68.7,1200,450,650,1.52,0
638,Kimberly Carter,21,Other,Australia,Wright PLC University,PhD,Data Science,4,15573,Yes,No,1,4,Very Dissatisfied,Gold Coast,Griffith University,Master,2.0,29000,65.4,1100,450,650,1.52,0
640,Misty Scott,19,Other,Turkey,Lyons-Salazar University,Bachelor,Data Science,5,32330,No,No,1,5,Very Dissatisfied,Antalya,Akdeniz University,PhD,4.0,1400,47.8,420,90,500,28.5,0
643,Jamie Nicholson,23,Other,China,Ford-Ibarra University,Bachelor,Computer Science,2,10713,No,Yes,2,3,Satisfied,Beijing,Tsinghua University,Master,3.0,8900,51.2,800,140,400,7.15,3
643,Jamie Nicholson,23,Other,China,Ford-Ibarra University,Bachelor,Computer Science,2,10713,No,Yes,2,3,Satisfied,Guangzhou,Sun Yat-sen University,Master,3.0,6900,43.8,480,140,400,7.15,3
647,Maria Bright,18,Male,China,Waters Group University,Bachelor,Computer Science,5,29324,No,Yes,2,2,Dissatisfied,Beijing,Tsinghua University,Master,3.0,8900,51.2,800,140,400,7.15,1
647,Maria Bright,18,Male,China,Waters Group University,Bachelor,Computer Science,5,29324,No,Yes,2,2,Dissatisfied,Guangzhou,Sun Yat-sen University,Master,3.0,6900,43.8,480,140,400,7.15,1
649,Teresa Castro,34,Male,Japan,"Whitaker, Donaldson and Randall University",Bachelor,Engineering,4,41592,No,No,4,5,Dissatisfied,Osaka,Osaka University,Bachelor,4.0,6800,71.2,900,220,750,145.8,1
650,Theresa Garcia,27,Other,France,"Lewis, Smith and Herrera University",Bachelor,Data Science,3,4492,Yes,No,5,4,Neutral,Lyon,École Normale Supérieure Lyon,Master,2.0,4800,68.5,850,99,650,0.92,2
650,Theresa Garcia,27,Other,France,"Lewis, Smith and Herrera University",Bachelor,Data Science,3,4492,Yes,No,5,4,Neutral,Lyon,University of Lyon,Master,2.0,4200,75.6,1200,99,850,0.92,2
650,Theresa Garcia,27,Other,France,"Lewis, Smith and Herrera University",Bachelor,Data Science,3,4492,Yes,No,5,4,Neutral,Grenoble,Grenoble INP,Master,2.0,4100,71.5,1100,99,850,0.92,2
650,Theresa Garcia,27,Other,France,"Lewis, Smith and Herrera University",Bachelor,Data Science,3,4492,Yes,No,5,4,Neutral,Nice,University of Nice,Master,2.0,4100,76.5,1300,99,850,0.92,2
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Glasgow,University of Glasgow,Master,1.0,33500,67.5,1100,485,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,London,University College London,Master,1.0,39200,76.2,1900,485,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Nottingham,University of Nottingham,Bachelor,3.0,28900,64.8,850,485,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Cambridge,University of Cambridge,Bachelor,3.0,38500,78.5,1800,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Oxford,University of Oxford,Bachelor,3.0,37900,77.8,1850,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,London,Imperial College London,Bachelor,3.0,37500,83.2,2200,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,London,University College London,Bachelor,3.0,36800,83.2,2100,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,London,King's College London,Bachelor,3.0,35500,83.2,2000,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Edinburgh,University of Edinburgh,Bachelor,4.0,32500,75.4,1600,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Manchester,University of Manchester,Bachelor,3.0,31800,72.1,1400,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Bristol,University of Bristol,Bachelor,3.0,31500,74.8,1500,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Warwick,University of Warwick,Bachelor,3.0,31200,71.5,1300,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Glasgow,University of Glasgow,Bachelor,4.0,30800,73.2,1400,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Birmingham,University of Birmingham,Bachelor,3.0,30500,71.8,1300,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Leeds,University of Leeds,Bachelor,3.0,30200,71.2,1250,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Sheffield,University of Sheffield,Bachelor,3.0,29800,70.5,1200,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Nottingham,University of Nottingham,Bachelor,3.0,29500,70.8,1150,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Southampton,University of Southampton,Bachelor,3.0,29200,72.4,1300,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Durham,Durham University,Bachelor,3.0,28900,71.6,1250,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Liverpool,University of Liverpool,Bachelor,3.0,28600,70.2,1100,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Cardiff,Cardiff University,Bachelor,3.0,28300,69.8,1050,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Newcastle,Newcastle University,Bachelor,3.0,28000,70.1,1100,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Aberdeen,University of Aberdeen,Bachelor,4.0,27700,69.5,1000,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Leicester,University of Leicester,Bachelor,3.0,27400,68.9,950,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Reading,University of Reading,Bachelor,3.0,27100,71.2,1150,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Sussex,University of Sussex,Bachelor,3.0,26800,72.5,1200,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Essex,University of Essex,Bachelor,3.0,26500,69.8,1000,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Bath,University of Bath,Bachelor,3.0,26200,73.4,1250,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Surrey,University of Surrey,Bachelor,3.0,25900,71.8,1150,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Exeter,University of Exeter,Bachelor,3.0,25600,72.1,1200,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Kent,University of Kent,Bachelor,3.0,25300,70.5,1100,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Dundee,University of Dundee,Bachelor,4.0,25000,68.9,950,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Strathclyde,University of Strathclyde,Bachelor,4.0,24700,69.2,1000,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Heriot-Watt,Heriot-Watt University,Bachelor,4.0,24400,69.5,1050,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Loughborough,Loughborough University,Bachelor,3.0,24100,68.5,900,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Brunel,Brunel University London,Bachelor,3.0,23800,83.2,1800,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Queen Mary,Queen Mary University of London,Bachelor,3.0,23500,83.2,1900,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Royal Holloway,Royal Holloway University,Bachelor,3.0,23200,75.5,1400,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Lancaster,Lancaster University,Bachelor,3.0,22900,69.8,1000,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Swansea,Swansea University,Bachelor,3.0,22600,68.5,950,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Aston,Aston University,Bachelor,3.0,22300,71.8,1200,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Hull,University of Hull,Bachelor,3.0,22000,67.9,850,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Keele,Keele University,Bachelor,3.0,21700,67.5,800,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Plymouth,University of Plymouth,Bachelor,3.0,21400,69.2,950,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Portsmouth,University of Portsmouth,Bachelor,3.0,21100,70.5,1000,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Ulster,Ulster University,Bachelor,3.0,20800,67.2,800,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Northumbria,Northumbria University,Bachelor,3.0,20500,68.5,900,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Coventry,Coventry University,Bachelor,3.0,20200,69.8,950,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Oxford Brookes,Oxford Brookes University,Bachelor,3.0,19900,77.8,1500,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,De Montfort,De Montfort University,Bachelor,3.0,19600,68.9,900,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Westminster,University of Westminster,Bachelor,3.0,19300,83.2,1800,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Greenwich,University of Greenwich,Bachelor,3.0,19000,83.2,1700,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Kingston,Kingston University,Bachelor,3.0,18700,83.2,1600,490,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Oxford,University of Oxford,PhD,4.0,40000,71.5,1400,485,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Nottingham,University of Nottingham,PhD,4.0,34000,61.2,800,485,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,London,King's College London,Master,1.0,39000,75.3,1900,485,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Edinburgh,Heriot-Watt University,Master,1.0,37000,67.8,1200,485,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Birmingham,University of Birmingham,Master,1.0,36000,65.4,1100,485,800,0.79,3
653,Jamie Vargas,26,Female,UK,Gonzalez-Wagner University,Bachelor,Computer Science,5,43756,Yes,Yes,2,4,Satisfied,Leeds,Leeds Beckett University,Bachelor,3.0,34000,63.2,900,485,800,0.79,3
